Date,Year,Month_Num,Month_Name,Day_of_Week,Week_Number,Quarter,Is_Month_Start,Is_Month_End,Open,High,Low,Close,Shares_Traded,Turnover_Cr,Direction,Up_Day,Daily_Return_Pct,Change_from_Prev_Close,Cum_Return_Pct,Daily_Range,Daily_Range_Pct,Open_Close_Spread,Open_Close_Spread_Pct,Gap_Up_Down,Gap_Pct,SMA_5,SMA_10,SMA_20,SMA_50,EMA_5,EMA_10,EMA_20,EMA_50,Volatility_5D,Volatility_10D,Volatility_20D,ATR_14,RSI_14,RSI_Signal,MACD,MACD_Signal,MACD_Histogram,MACD_Crossover,BB_Upper,BB_Mid,BB_Lower,BB_Width,BB_Position,Drawdown_Pct,Rolling_52W_High,Rolling_52W_Low,Pct_From_52W_High,Pct_From_52W_Low,Volume_MA_20,Volume_Ratio,High_Volume_Day,Turnover_MA_20,SMA_20_above_50,Golden_Cross,Death_Cross,Trend
2026-03-04,2026,3,Mar-2026,Wednesday,10,1,0,0,24388.8,24602.45,24305.4,24480.5,598993881,47700.19,Down,0,-1.5491,-385.2,-0.5674,297.05,1.218,91.7,0.376,-476.9,-1.9179,25100.78,25348.65,25552.09,25645.74,24980.19,25221.38,25395.22,25558.05,0.8265,0.885,0.7903,265.19,23.98,Oversold,-173.21,-65.34,-107.87,None,26276.83,25552.09,24827.34,5.6727,Below Lower,-7.0192,26373.2,24305.4,-7.18,0.72,406809626.0,1.4724,0,32110.99,0.0,0,0,Strong Downtrend
2026-03-05,2026,3,Mar-2026,Thursday,10,1,0,0,24615.95,24854.2,24529.4,24765.9,504339053,40011.88,Up,1,1.1658,285.4,0.5918,324.8,1.3195,149.95,0.6092,135.45,0.5533,24957.46,25243.3,25501.58,25617.61,24908.76,25138.56,25335.28,25526.98,1.1482,0.9998,0.8467,277.37,32.47,Neutral,-200.95,-92.46,-108.49,None,26297.88,25501.58,24705.29,6.2451,Inside Band,-5.9352,26373.2,24305.4,-6.09,1.89,410537129.0,1.2285,0,32266.63,0.0,0,0,Strong Downtrend
2026-03-06,2026,3,Mar-2026,Friday,10,1,0,0,24656.4,24700.8,24415.75,24450.45,433408256,35453.32,Down,0,-1.2737,-315.45,-0.6895,285.05,1.1561,-205.95,-0.8353,-109.5,-0.4421,24748.24,25142.92,25441.96,25583.07,24755.99,25013.45,25251.01,25484.76,1.1227,0.9851,0.8781,284.44,32.7,Neutral,-245.55,-123.08,-122.47,None,26362.58,25441.96,24521.35,7.237,Below Lower,-7.1333,26373.2,24305.4,-7.29,0.6,415016910.0,1.0443,0,32610.18,0.0,0,0,Strong Downtrend
2026-03-09,2026,3,Mar-2026,Monday,11,1,0,0,23868.05,24078.15,23697.8,24028.05,526901605,40569.31,Down,0,-1.7276,-422.4,-2.4051,380.35,1.5936,160.0,0.6704,-582.4,-2.382,24518.12,24988.6,25358.68,25540.79,24513.34,24834.29,25134.54,25427.64,1.1862,1.0161,0.9321,288.45,23.82,Oversold,-311.4,-160.74,-150.66,None,26465.87,25358.68,24251.5,8.7322,Below Lower,-8.7377,26373.2,23697.8,-8.89,1.39,422588184.0,1.2468,0,33149.77,0.0,0,0,Strong Downtrend
2026-03-10,2026,3,Mar-2026,Tuesday,11,1,0,0,24280.8,24303.8,24079.95,24261.6,444283436,36657.53,Up,1,0.972,233.55,-1.4565,223.85,0.9219,-19.2,-0.0791,252.75,1.0519,24397.3,24843.46,25278.4,25505.18,24429.43,24730.16,25051.4,25381.91,1.4271,1.0763,0.9511,290.57,28.16,Oversold,-340.81,-196.76,-144.05,None,26460.62,25278.4,24096.18,9.3536,Inside Band,-7.8506,26373.2,23697.8,-8.01,2.38,426833056.0,1.0409,0,33560.17,0.0,0,0,Strong Downtrend
2026-03-11,2026,3,Mar-2026,Wednesday,11,1,0,0,24231.85,24299.0,23834.3,23866.85,407400643,32549.4,Down,0,-1.6271,-394.75,-3.0599,464.7,1.9177,-365.0,-1.5063,-29.75,-0.1226,24274.57,24687.68,25174.98,25463.67,24241.9,24573.2,24938.59,25322.5,1.442,1.116,0.984,310.7,23.26,Oversold,-391.45,-235.7,-155.75,None,26471.62,25174.98,23878.34,10.301,Below Lower,-9.3499,26373.2,23697.8,-9.5,0.71,424159176.0,0.9605,0,33547.89,0.0,0,0,Strong Downtrend
2026-03-12,2026,3,Mar-2026,Thursday,11,1,0,0,23674.85,23833.15,23556.3,23639.15,501004098,40147.62,Down,0,-0.954,-227.7,-3.9847,276.85,1.1694,-35.7,-0.1508,-192.0,-0.8045,24049.22,24503.34,25059.25,25417.68,24040.98,24403.37,24814.83,25256.48,1.102,1.0777,0.9842,295.01,24.17,Oversold,-444.83,-277.52,-167.31,None,26471.25,25059.25,23647.24,11.2693,Below Lower,-10.2148,26373.2,23556.3,-10.37,0.35,432639919.0,1.158,0,33982.47,0.0,0,0,Strong Downtrend
2026-03-13,2026,3,Mar-2026,Friday,11,1,0,0,23462.5,23492.4,23112.0,23151.1,519776752,40786.7,Down,0,-2.0646,-488.05,-5.9671,380.4,1.6213,-311.4,-1.3272,-176.65,-0.7473,23789.35,24268.8,24926.44,25358.11,23744.36,24175.69,24656.38,25173.92,1.216,1.1112,1.0476,301.91,18.86,Oversold,-520.52,-326.12,-194.4,None,26529.02,24926.44,23323.87,12.8584,Below Lower,-12.0685,26373.2,23112.0,-12.22,0.17,437659356.0,1.1876,0,34072.92,0.0,0,0,Strong Downtrend
2026-03-16,2026,3,Mar-2026,Monday,12,1,0,0,23116.1,23502.0,22955.25,23408.8,540293230,44710.21,Up,1,1.1131,257.7,-4.9203,546.75,2.3652,292.7,1.2662,-35.0,-0.1512,23665.5,24091.81,24823.33,25303.36,23632.5,24036.25,24537.56,25104.7,1.4742,1.2801,1.0929,329.38,21.21,Oversold,-553.33,-371.56,-181.77,None,26539.69,24823.33,23106.96,13.8286,Inside Band,-11.0897,26373.2,22955.25,-11.24,1.98,441997858.0,1.2224,0,34301.57,0.0,0,0,Strong Downtrend
2026-03-17,2026,3,Mar-2026,Tuesday,12,1,0,0,23493.2,23656.8,23346.6,23581.15,458788167,34495.73,Up,1,0.7363,172.35,-4.2203,310.2,1.3204,87.95,0.3744,84.4,0.3605,23529.41,23963.36,24718.25,25248.41,23615.39,23953.51,24446.48,25044.95,1.4175,1.3416,1.0874,329.1,26.28,Oversold,-558.99,-409.05,-149.94,None,26470.04,24718.25,22966.46,14.1741,Inside Band,-10.4351,26373.2,22955.25,-10.59,2.73,448662880.0,1.0226,0,34916.06,0.0,0,0,Strong Downtrend
2026-03-18,2026,3,Mar-2026,Wednesday,12,1,0,0,23632.9,23862.25,23618.45,23777.8,382876401,28805.6,Up,1,0.8339,196.65,-3.4216,243.8,1.0316,144.9,0.6131,51.75,0.2195,23511.6,23893.08,24620.87,25198.96,23669.52,23921.56,24382.79,24995.26,1.3808,1.3503,1.1163,330.48,28.82,Oversold,-541.36,-435.51,-105.85,None,26353.35,24620.87,22888.39,14.0733,Inside Band,-9.6882,26373.2,22955.25,-9.84,3.58,448884886.0,0.853,0,34965.4,0.0,0,0,Strong Downtrend
2026-03-19,2026,3,Mar-2026,Thursday,12,1,0,0,23197.75,23378.7,22930.35,23002.15,550147401,42000.27,Down,0,-3.2621,-775.65,-6.572,448.35,1.9327,-195.6,-0.8432,-580.05,-2.4395,23384.2,23716.71,24480.01,25135.43,23447.07,23754.39,24251.3,24917.1,1.9989,1.5358,1.2715,350.22,23.94,Oversold,-583.25,-465.06,-118.19,None,26259.67,24480.01,22700.35,14.5397,Inside Band,-12.6342,26373.2,22930.35,-12.78,0.31,456351877.0,1.2055,0,35954.0,0.0,0,0,Strong Downtrend
2026-03-20,2026,3,Mar-2026,Friday,12,1,0,0,23110.15,23345.15,23067.6,23114.5,663289390,50308.33,Up,1,0.4884,112.35,-6.1157,277.55,1.201,4.35,0.0188,108.0,0.4695,23376.88,23583.12,24363.02,25074.9,23336.21,23638.05,24143.04,24846.41,1.8272,1.5667,1.2761,346.11,27.47,Oversold,-600.46,-492.14,-108.32,None,26180.22,24363.02,22545.81,14.9177,Inside Band,-12.2075,26373.2,22930.35,-12.36,0.8,472833406.0,1.4028,0,37231.58,0.0,0,0,Strong Downtrend
2026-03-23,2026,3,Mar-2026,Monday,13,1,0,0,22824.35,22851.7,22471.25,22512.65,550275334,41002.59,Down,0,-2.6038,-601.85,-8.5602,380.45,1.6669,-311.7,-1.3656,-290.15,-1.2553,23197.65,23431.58,24210.08,25007.62,23061.69,23433.43,23987.76,24754.89,1.9999,1.6615,1.3405,345.73,25.84,Oversold,-655.12,-524.74,-130.38,None,26111.99,24210.08,22308.18,15.7117,Inside Band,-14.4934,26373.2,22471.25,-14.64,0.18,484878488.0,1.1349,0,38080.47,0.0,0,0,Strong Downtrend
2026-03-24,2026,3,Mar-2026,Tuesday,13,1,0,0,22878.45,23057.3,22624.2,22912.4,538098322,43385.04,Up,1,1.7757,399.75,-6.9366,433.1,1.893,33.95,0.1484,365.8,1.6249,23063.9,23296.66,24070.06,24952.2,23011.93,23338.7,23885.35,24682.63,2.2347,1.7642,1.4224,355.44,33.95,Neutral,-658.58,-551.5,-107.08,None,25917.67,24070.06,22222.44,15.352,Inside Band,-12.9751,26373.2,22471.25,-13.12,1.96,491826612.0,1.0941,0,38974.99,0.0,0,0,Strong Downtrend
2026-03-25,2026,3,Mar-2026,Wednesday,13,1,0,0,23064.4,23465.35,23063.2,23306.45,505418973,40733.98,Up,1,1.7198,394.05,-5.3361,402.15,1.7436,242.05,1.0495,152.0,0.6634,22969.63,23240.62,23964.14,24902.52,23110.1,23332.84,23830.21,24628.67,2.4011,1.8538,1.5035,360.97,35.38,Neutral,-622.36,-565.68,-56.68,None,25725.65,23964.14,22202.64,14.7012,Inside Band,-11.4784,26373.2,22471.25,-11.63,3.72,495144152.0,1.0208,0,39174.92,0.0,0,0,Strong Downtrend
2026-03-27,2026,3,Mar-2026,Friday,13,1,0,0,23173.55,23186.1,22804.55,22819.6,612556883,47239.2,Down,0,-2.0889,-486.85,-7.3135,381.55,1.6465,-353.95,-1.5274,-132.9,-0.5702,22933.12,23158.66,23831.0,24844.27,23013.27,23239.52,23733.96,24557.72,2.0852,1.9365,1.5395,367.86,34.21,Neutral,-625.72,-577.68,-48.04,None,25509.9,23831.0,22152.1,14.0901,Inside Band,-13.3275,26373.2,22471.25,-13.47,1.55,505061209.0,1.2128,0,39982.67,0.0,0,0,Strong Downtrend
2026-03-30,2026,3,Mar-2026,Monday,14,1,0,0,22549.65,22714.1,22283.85,22331.4,698599891,53093.7,Down,0,-2.1394,-488.2,-9.2964,430.25,1.908,-218.25,-0.9679,-269.95,-1.183,22776.5,23076.69,23672.74,24777.58,22785.98,23074.41,23600.39,24470.42,2.2138,1.944,1.5728,371.43,33.78,Neutral,-660.17,-594.18,-65.99,None,25286.02,23672.74,22059.46,13.6299,Inside Band,-15.1818,26373.2,22283.85,-15.33,0.21,519730241.0,1.3442,0,40979.58,0.0,0,0,Strong Downtrend
2026-04-01,2026,4,Apr-2026,Wednesday,14,2,1,0,22899.0,22941.3,22618.6,22679.4,517954448,41192.2,Up,1,1.5583,348.0,-7.883,322.7,1.4092,-219.6,-0.959,567.6,2.5417,22809.85,23003.75,23547.78,24717.29,22750.45,23002.59,23512.67,24400.18,2.0823,1.9857,1.6403,378.49,35.2,Neutral,-651.88,-605.72,-46.16,None,25053.51,23547.78,22042.05,12.7887,Inside Band,-13.86,26373.2,22283.85,-14.01,1.78,523681749.0,0.9891,0,41107.46,0.0,0,0,Strong Downtrend
2026-04-02,2026,4,Apr-2026,Thursday,14,2,0,0,22383.4,22782.3,22182.55,22713.1,495121035,38669.56,Up,1,0.1486,33.7,-7.7461,599.75,2.6794,329.7,1.473,-296.0,-1.3051,22769.99,22916.94,23440.15,24659.84,22738.0,22949.95,23436.52,24334.02,1.8855,1.9602,1.637,388.13,38.42,Neutral,-635.26,-611.63,-23.63,None,24854.17,23440.15,22026.13,12.0649,Inside Band,-13.7321,26373.2,22182.55,-13.88,2.39,522476360.0,0.9476,0,40975.62,0.0,0,0,Strong Downtrend
2026-04-06,2026,4,Apr-2026,Monday,15,2,0,0,22780.3,22998.35,22542.95,22968.25,426416812,35893.16,Up,1,1.1234,255.15,-6.7097,455.4,1.9991,187.95,0.8251,67.2,0.2959,22702.35,22835.99,23364.54,24614.55,22814.75,22953.28,23391.93,24280.46,1.7509,1.9818,1.6506,400.89,43.3,Neutral,-594.65,-608.23,13.58,Bullish,24704.09,23364.54,22024.98,11.4666,Inside Band,-12.763,26373.2,22182.55,-12.91,3.54,513847506.0,0.8299,0,40385.27,0.0,0,0,Strong Downtrend
2026-04-07,2026,4,Apr-2026,Tuesday,15,2,0,0,22838.7,23153.85,22719.3,23123.65,476981883,38940.47,Up,1,0.6766,155.4,-6.0785,434.55,1.9027,284.95,1.2477,-129.55,-0.564,22763.16,22848.14,23282.42,24573.88,22917.72,22984.26,23366.38,24235.1,1.4468,1.7061,1.6312,404.75,49.71,Neutral,-543.66,-595.32,51.66,None,24450.67,23282.42,22114.18,10.0354,Inside Band,-12.1727,26373.2,22182.55,-12.32,4.24,512479648.0,0.9307,0,40331.7,0.0,0,0,Strong Downtrend
2026-04-08,2026,4,Apr-2026,Wednesday,15,2,0,0,23855.15,24025.15,23828.5,23997.35,639257993,56557.11,Up,1,3.7784,873.7,-2.5298,196.65,0.8244,142.2,0.5961,731.5,3.1634,23096.35,22936.42,23259.77,24548.02,23277.59,23168.46,23426.47,24225.77,1.3992,2.0741,1.8534,379.75,55.56,Neutral,-427.82,-561.82,134.0,None,24347.44,23259.77,22172.1,9.3524,Inside Band,-8.8543,26373.2,22182.55,-9.01,8.18,522772135.0,1.2228,0,41386.89,0.0,0,0,Mild Uptrend
2026-04-09,2026,4,Apr-2026,Thursday,15,2,0,0,23909.05,23990.75,23682.8,23775.1,466587329,40443.59,Down,0,-0.9261,-222.25,-3.4325,307.95,1.288,-133.95,-0.5602,-88.3,-0.368,23315.49,23062.67,23247.12,24522.55,23443.43,23278.75,23459.67,24208.1,1.7512,1.8616,1.8242,379.59,51.81,Neutral,-349.91,-519.44,169.53,None,24302.58,23247.12,22191.66,9.0804,Inside Band,-9.6984,26373.2,22182.55,-9.85,7.18,519756421.0,0.8977,0,41380.6,0.0,0,0,Mild Uptrend
2026-04-10,2026,4,Apr-2026,Friday,15,2,0,0,23880.55,24074.05,23856.35,24050.6,481302436,40109.22,Up,1,1.1588,275.5,-2.3135,217.7,0.9116,170.05,0.7121,105.45,0.4435,23582.99,23176.49,23236.57,24500.06,23645.82,23419.09,23515.95,24201.92,1.6914,1.8268,1.8301,377.72,52.52,Neutral,-262.91,-468.13,205.22,None,24252.83,23236.57,22220.32,8.747,Inside Band,-8.652,26373.2,22182.55,-8.81,8.42,521607371.0,0.9227,0,41553.18,0.0,0,0,Mild Uptrend
2026-04-13,2026,4,Apr-2026,Monday,16,2,0,0,23589.6,23907.4,23555.6,23842.65,488844789,41931.51,Down,0,-0.8646,-207.95,-3.1582,351.8,1.4913,253.05,1.0727,-461.0,-1.9168,23757.87,23230.11,23235.36,24470.06,23711.43,23496.1,23547.07,24187.83,1.9209,1.818,1.8028,370.83,58.66,Neutral,-208.34,-416.17,207.83,None,24248.51,23235.36,22222.21,8.7208,Inside Band,-9.4418,26373.2,22182.55,-9.6,7.48,525679578.0,0.9299,0,42022.29,0.0,0,0,Mild Uptrend
2026-04-15,2026,4,Apr-2026,Wednesday,16,2,0,0,24163.8,24280.9,24145.8,24231.3,460334041,38376.84,Up,1,1.6301,388.65,-1.5796,135.1,0.5591,67.5,0.2793,321.15,1.347,23979.4,23371.28,23264.97,24446.3,23884.72,23629.77,23612.23,24189.54,1.9569,1.6618,1.8225,360.65,60.88,Neutral,-132.21,-359.38,227.17,None,24359.17,23264.97,22170.77,9.4064,Inside Band,-7.9657,26373.2,22182.55,-8.12,9.24,523646076.0,0.8791,0,41933.75,0.0,0,0,Mild Uptrend
2026-04-16,2026,4,Apr-2026,Thursday,16,2,0,0,24385.2,24400.95,24102.8,24196.75,508017772,44634.35,Down,0,-0.1426,-34.55,-1.7199,298.15,1.2227,-188.45,-0.7728,153.9,0.6351,24019.28,23557.82,23317.25,24423.83,23988.73,23732.86,23667.9,24189.82,1.1704,1.3922,1.7494,354.77,68.45,Neutral,-73.81,-302.27,228.46,None,24485.93,23317.25,22148.57,10.0242,Inside Band,-8.0969,26373.2,22182.55,-8.25,9.08,523058126.0,0.9712,0,42126.13,0.0,0,0,Mild Uptrend
2026-04-17,2026,4,Apr-2026,Friday,16,2,0,0,24165.9,24371.9,24096.05,24353.55,498625189,35373.29,Up,1,0.648,156.8,-1.0831,275.85,1.1415,187.65,0.7765,-30.85,-0.1275,24134.97,23725.23,23364.49,24414.39,24110.34,23845.71,23733.2,24196.24,1.0009,1.3677,1.7402,343.54,66.68,Neutral,-14.7,-244.75,230.05,None,24621.77,23364.49,22107.21,10.7623,Inside Band,-7.5014,26373.2,22182.55,-7.66,9.79,520974724.0,0.9571,0,41659.29,0.0,0,0,Mild Uptrend
2026-04-20,2026,4,Apr-2026,Monday,17,2,0,0,24391.5,24480.65,24241.25,24364.85,415942883,35042.31,Up,1,0.0464,11.3,-1.0372,239.4,0.9815,-26.65,-0.1093,37.95,0.1558,24197.82,23890.4,23403.68,24399.92,24195.17,23940.1,23793.36,24202.85,0.9354,1.3728,1.7361,331.91,63.44,Neutral,32.67,-189.27,221.94,None,24735.99,23403.68,22071.36,11.3855,Inside Band,-7.4584,26373.2,22182.55,-7.62,9.84,518832460.0,0.8017,0,41686.62,0.0,0,0,Mild Uptrend
2026-04-21,2026,4,Apr-2026,Tuesday,17,2,0,0,24374.55,24601.7,24354.9,24576.6,425826834,37315.7,Up,1,0.8691,211.75,-0.1771,246.8,1.0125,202.05,0.8289,9.7,0.0398,24344.61,24051.24,23443.62,24376.9,24322.32,24055.83,23867.95,24217.51,0.7059,1.3667,1.7368,322.29,73.98,Overbought,86.31,-134.15,220.46,None,24867.88,23443.62,22019.35,12.1506,Inside Band,-6.6542,26373.2,22182.55,-6.81,10.79,520979982.0,0.8174,0,42112.12,0.0,0,0,Mild Uptrend
2026-04-22,2026,4,Apr-2026,Wednesday,17,2,0,0,24470.85,24515.95,24352.9,24378.1,440524292,38980.03,Down,0,-0.8077,-198.5,-0.9833,163.05,0.6663,-92.75,-0.379,-105.75,-0.4303,24373.97,24176.68,23512.41,24348.94,24340.91,24114.42,23916.54,24223.81,0.6661,1.4463,1.5584,303.2,80.34,Overbought,111.51,-85.02,196.53,None,24979.18,23512.41,22045.64,12.4766,Inside Band,-7.4081,26373.2,22182.55,-7.56,9.9,515498826.0,0.8546,0,41961.11,0.0,0,0,Mild Uptrend
2026-04-23,2026,4,Apr-2026,Thursday,17,2,0,0,24202.35,24310.2,24134.8,24173.05,467549860,39616.97,Down,0,-0.8411,-205.05,-1.8162,175.4,0.7247,-29.3,-0.1211,-175.75,-0.7209,24369.23,24194.25,23565.34,24319.54,24284.96,24125.08,23940.97,24221.82,0.7962,0.9489,1.5783,292.68,73.12,Overbought,113.63,-45.29,158.92,None,25047.96,23565.34,22082.72,12.5831,Inside Band,-8.1869,26373.2,22182.55,-8.34,8.97,505711850.0,0.9245,0,41426.54,0.0,0,0,Mild Uptrend
2026-04-24,2026,4,Apr-2026,Friday,17,2,0,0,24100.55,24206.0,23813.65,23897.95,438433486,36898.39,Down,0,-1.138,-275.1,-2.9336,392.35,1.628,-202.6,-0.8406,-72.5,-0.2999,24278.11,24206.54,23634.6,24283.63,24155.95,24083.79,23936.87,24209.12,0.8234,0.9758,1.4697,277.87,67.06,Neutral,92.05,-17.82,109.87,None,25037.44,23634.6,22231.77,11.871,Inside Band,-9.2318,26373.2,22182.55,-9.39,7.73,500119758.0,0.8767,0,41221.33,0.0,0,0,Mild Uptrend
2026-04-27,2026,4,Apr-2026,Monday,18,2,0,0,23945.45,24130.7,23936.2,24092.7,430297937,36685.28,Up,1,0.8149,194.75,-2.1425,194.5,0.8123,147.25,0.6149,47.5,0.1988,24223.68,24210.75,23693.62,24248.14,24134.87,24085.41,23951.71,24204.55,0.9787,0.9379,1.4346,259.23,66.48,Neutral,89.63,3.67,85.96,None,25067.54,23693.62,22319.7,11.5974,Inside Band,-8.4921,26373.2,22182.55,-8.65,8.61,494729738.0,0.8698,0,40886.34,0.0,0,0,Mild Uptrend
2026-04-28,2026,4,Apr-2026,Tuesday,18,2,0,0,24049.9,24181.8,23957.05,23995.7,554134344,43390.29,Down,0,-0.4026,-97.0,-2.5365,224.75,0.9345,-54.2,-0.2254,-42.8,-0.1776,24107.5,24226.06,23728.08,24209.35,24088.48,24069.1,23955.9,24196.36,0.7671,0.9,1.3991,244.25,63.0,Neutral,78.98,18.73,60.25,None,25095.68,23728.08,22360.49,11.5272,Inside Band,-8.8605,26373.2,22182.55,-9.01,8.17,497165507.0,1.1146,0,41019.16,0.0,0,0,Mild Uptrend
2026-04-29,2026,4,Apr-2026,Wednesday,18,2,0,0,24096.9,24334.7,24059.95,24177.65,531122966,38035.47,Up,1,0.7583,181.95,-1.7975,274.75,1.1402,80.75,0.3351,101.2,0.4217,24067.41,24220.69,23795.98,24173.82,24118.2,24088.83,23977.02,24195.63,0.9046,0.7638,1.3001,249.83,53.39,Neutral,84.24,31.83,52.41,None,25107.36,23795.98,22484.61,11.0218,Inside Band,-8.1695,26373.2,22182.55,-8.32,8.99,493093811.0,1.0771,0,40558.97,0.0,0,0,Mild Uptrend
2026-04-30,2026,4,Apr-2026,Thursday,18,2,0,1,23996.95,24087.45,23796.85,23997.55,505520648,44420.83,Down,0,-0.7449,-180.1,-2.529,290.6,1.211,0.6,0.0025,-180.7,-0.7474,24032.31,24200.77,23879.29,24137.63,24077.99,24072.24,23978.97,24187.86,0.8874,0.7975,1.1957,248.59,54.25,Neutral,73.04,40.07,32.97,None,24996.19,23879.29,22762.4,9.3545,Inside Band,-8.8535,26373.2,22182.55,-9.01,8.18,483439849.0,1.0457,0,40125.33,0.0,0,0,Mild Uptrend
2026-05-04,2026,5,May-2026,Monday,19,2,0,0,24063.55,24290.2,24004.75,24119.3,419069793,35790.21,Up,1,0.5073,121.75,-2.0345,285.45,1.1862,55.75,0.2317,66.0,0.275,24076.58,24177.34,23951.29,24110.6,24091.76,24080.79,23992.34,24185.17,0.714,0.7844,1.1632,253.43,51.39,Neutral,73.14,46.69,26.45,None,24918.06,23951.29,22984.52,8.0728,Inside Band,-8.3911,26373.2,22182.55,-8.55,8.73,478495616.0,0.8758,0,39855.23,0.0,0,0,Mild Uptrend
2026-05-05,2026,5,May-2026,Tuesday,19,2,0,0,24052.6,24081.7,23882.05,24032.8,363297728,33650.36,Down,0,-0.3586,-86.5,-2.3858,199.65,0.8301,-19.8,-0.0823,-66.7,-0.2765,24064.6,24144.14,24017.27,24077.6,24072.1,24072.07,23996.19,24179.2,0.6454,0.7868,1.1726,242.56,54.06,Neutral,65.49,50.45,15.04,None,24788.61,24017.27,23245.94,6.4232,Inside Band,-8.7196,26373.2,22182.55,-8.87,8.34,471904451.0,0.7699,0,39604.27,0.0,0,0,Mild Uptrend
2026-05-06,2026,5,May-2026,Wednesday,19,2,0,0,24171.0,24356.5,23997.9,24330.95,429190144,38826.87,Up,1,1.2406,298.15,-1.1748,358.6,1.4836,159.95,0.6617,138.2,0.575,24131.65,24119.58,24085.41,24049.71,24158.39,24119.14,24028.07,24185.15,0.8157,0.846,1.1772,258.52,52.21,Neutral,82.53,56.86,25.67,None,24689.1,24085.41,23481.71,5.013,Inside Band,-7.5872,26373.2,22182.55,-7.74,9.69,472043117.0,0.9092,0,39750.95,1.0,1,0,Strong Uptrend
2026-05-07,2026,5,May-2026,Thursday,19,2,0,0,24398.5,24482.1,24284.0,24326.65,440621691,39529.1,Down,0,-0.0177,-4.3,-1.1923,198.1,0.8119,-71.85,-0.2945,67.55,0.2776,24161.45,24114.43,24145.56,24019.85,24214.47,24156.87,24056.51,24190.7,0.7749,0.8083,1.1756,251.38,52.92,Neutral,94.6,64.41,30.19,None,24553.89,24145.56,23737.23,3.3822,Inside Band,-7.6035,26373.2,22182.55,-7.76,9.67,470225108.0,0.937,0,39780.39,1.0,0,0,Strong Uptrend
2026-05-08,2026,5,May-2026,Friday,19,2,0,0,24233.65,24253.8,24126.65,24176.15,335887188,31217.1,Down,0,-0.6187,-150.5,-1.8036,127.15,0.5247,-57.5,-0.2373,-93.0,-0.3823,24197.17,24114.74,24154.5,23994.29,24201.7,24160.37,24067.9,24190.13,0.7407,0.7859,0.8488,240.75,46.0,Neutral,90.97,69.72,21.25,None,24556.95,24154.5,23752.04,3.3323,Inside Band,-8.1752,26373.2,22182.55,-8.33,8.99,455056568.0,0.7381,0,38513.39,1.0,0,0,Strong Uptrend
2026-05-11,2026,5,May-2026,Monday,20,2,0,0,23970.1,23997.45,23799.1,23815.85,390108343,37404.28,Down,0,-1.4903,-360.3,-3.267,198.35,0.8275,-154.25,-0.6435,-206.05,-0.8523,24136.48,24106.53,24156.54,23959.18,24073.08,24097.73,24043.9,24175.45,0.9952,0.8482,0.891,237.82,39.3,Neutral,58.35,67.45,-9.1,Bearish,24551.24,24156.54,23761.83,3.2679,Inside Band,-9.5436,26373.2,22182.55,-9.7,7.36,451232618.0,0.8645,0,38361.42,1.0,0,0,Mild Downtrend
2026-05-12,2026,5,May-2026,Tuesday,20,2,0,0,23722.6,23757.55,23348.4,23379.55,447518189,36200.59,Down,0,-1.832,-436.3,-5.0392,409.15,1.7247,-343.05,-1.4461,-93.25,-0.3915,24005.83,24035.22,24122.98,23912.51,23841.91,23967.15,23980.63,24144.24,1.227,0.9604,0.9381,249.42,28.55,Oversold,-2.67,53.42,-56.09,None,24648.14,24122.98,23597.83,4.354,Below Lower,-11.2008,26373.2,22182.55,-11.35,5.4,449543406.0,0.9955,0,38165.99,1.0,0,0,Mild Downtrend
2026-05-13,2026,5,May-2026,Wednesday,20,2,0,0,23362.45,23582.95,23262.55,23412.6,415359044,33693.48,Up,1,0.1414,33.05,-4.9049,320.4,1.3714,50.15,0.2147,-17.1,-0.0731,23822.16,23976.9,24101.48,23872.27,23698.8,23866.33,23926.53,24115.54,0.8755,0.9691,0.924,260.66,31.61,Neutral,-47.82,33.18,-81.0,None,24704.42,24101.48,23498.54,5.0033,Below Lower,-11.0752,26373.2,22182.55,-11.23,5.55,445869119.0,0.9316,0,37754.09,1.0,0,0,Mild Downtrend
2026-05-14,2026,5,May-2026,Thursday,20,2,0,0,23530.25,23777.2,23426.55,23689.6,428735424,38828.33,Up,1,1.1831,277.0,-3.7798,350.65,1.4902,159.35,0.6772,117.65,0.5025,23694.75,23928.1,24074.39,23836.41,23695.74,23834.19,23903.96,24098.84,1.2258,1.0255,0.8848,273.18,41.04,Neutral,-60.55,14.43,-74.98,None,24700.98,24074.39,23447.81,5.2054,Inside Band,-10.0231,26373.2,22182.55,-10.18,6.79,444289188.0,0.965,0,37776.66,1.0,0,0,Mild Downtrend
2026-05-15,2026,5,May-2026,Friday,20,2,0,0,23731.4,23839.3,23610.3,23643.5,408864566,35052.32,Down,0,-0.1946,-46.1,-3.9671,229.0,0.965,-87.9,-0.3704,41.8,0.1764,23588.22,23892.7,24046.73,23799.35,23678.32,23799.52,23879.16,24080.98,1.2322,1.0075,0.885,261.51,44.84,Neutral,-73.51,-3.16,-70.35,None,24698.91,24046.73,23394.56,5.4242,Inside Band,-10.1982,26373.2,22182.55,-10.35,6.59,439331527.0,0.9307,0,37297.56,1.0,0,0,Mild Downtrend
